Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average,Year,Month
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,27.6,41.52610287,2023,10
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,32.5,38.88350821,2024,2
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,34.32258065,38.88350821,2024,3
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,40.73333333,38.88350821,2024,4
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,46.86206897,38.88350821,2024,5
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,39.89285714,38.88350821,2024,6
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,39.51612903,38.88350821,2024,7
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,34.09677419,38.88350821,2024,8
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,34.9,38.88350821,2024,9
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,34.93548387,38.88350821,2024,10
ROSELAKE2 9870 STOLL RD,Clinton,MN,AQI,31.5,38.88350821,2024,11
Grand Portage Band,Cook,MN,AQI,15.0,29.15343176,2020,1
Grand Portage Band,Cook,MN,AQI,14.44827586,29.15343176,2020,2
Grand Portage Band,Cook,MN,AQI,15.67741935,29.15343176,2020,3
Grand Portage Band,Cook,MN,AQI,12.4,29.15343176,2020,4
Grand Portage Band,Cook,MN,AQI,14.70967742,29.15343176,2020,5
Grand Portage Band,Cook,MN,AQI,20.2,29.15343176,2020,6
Grand Portage Band,Cook,MN,AQI,16.32258065,29.15343176,2020,7
Grand Portage Band,Cook,MN,AQI,9.103448276,29.15343176,2020,8
Grand Portage Band,Cook,MN,AQI,9.5,29.15343176,2020,9
Grand Portage Band,Cook,MN,AQI,10.3,29.15343176,2020,10
Grand Portage Band,Cook,MN,AQI,20.55555556,29.15343176,2020,11
Grand Portage Band,Cook,MN,AQI,15.125,29.15343176,2020,12
Grand Portage Band,Cook,MN,AQI,5.272727273,33.26314746,2021,1
Grand Portage Band,Cook,MN,AQI,16.71428571,33.26314746,2021,2
Grand Portage Band,Cook,MN,AQI,12.29032258,33.26314746,2021,3
Grand Portage Band,Cook,MN,AQI,11.75,33.26314746,2021,4
Grand Portage Band,Cook,MN,AQI,8.129032258,33.26314746,2021,5
Grand Portage Band,Cook,MN,AQI,18.73333333,33.26314746,2021,6
Grand Portage Band,Cook,MN,AQI,36.22580645,33.26314746,2021,7
Grand Portage Band,Cook,MN,AQI,33.29032258,33.26314746,2021,8
Grand Portage Band,Cook,MN,AQI,3.965517241,33.26314746,2021,9
Grand Portage Band,Cook,MN,AQI,3.310344828,33.26314746,2021,10
Grand Portage Band,Cook,MN,AQI,5.275862069,33.26314746,2021,11
Grand Portage Band,Cook,MN,AQI,14.85714286,33.26314746,2021,12
Grand Portage Band,Cook,MN,AQI,10.83870968,27.48709765,2022,1
Grand Portage Band,Cook,MN,AQI,16.69230769,27.48709765,2022,2
Grand Portage Band,Cook,MN,AQI,4.387096774,27.48709765,2022,3
Grand Portage Band,Cook,MN,AQI,2.642857143,27.48709765,2022,4
Grand Portage Band,Cook,MN,AQI,5.466666667,27.48709765,2022,5
Grand Portage Band,Cook,MN,AQI,10.23333333,27.48709765,2022,6
Grand Portage Band,Cook,MN,AQI,7.967741935,27.48709765,2022,7
Grand Portage Band,Cook,MN,AQI,6.923076923,27.48709765,2022,8
Grand Portage Band,Cook,MN,AQI,3.2,27.48709765,2022,9
Grand Portage Band,Cook,MN,AQI,9.461538462,27.48709765,2022,10
Grand Portage Band,Cook,MN,AQI,8.3,27.48709765,2022,11
Grand Portage Band,Cook,MN,AQI,11.0,27.48709765,2022,12
Grand Portage Band,Cook,MN,AQI,7.142857143,38.7890368,2023,1
Grand Portage Band,Cook,MN,AQI,8.821428571,38.7890368,2023,2
Grand Portage Band,Cook,MN,AQI,7.0,38.7890368,2023,3
Grand Portage Band,Cook,MN,AQI,4.76,38.7890368,2023,4
Grand Portage Band,Cook,MN,AQI,10.41935484,38.7890368,2023,5
Grand Portage Band,Cook,MN,AQI,52.12,38.7890368,2023,6
Grand Portage Band,Cook,MN,AQI,23.70967742,38.7890368,2023,7
Grand Portage Band,Cook,MN,AQI,39.38636364,38.7890368,2023,8
Grand Portage Band,Cook,MN,AQI,41.93333333,38.7890368,2023,9
Grand Portage Band,Cook,MN,AQI,15.06451613,38.7890368,2023,10
Grand Portage Band,Cook,MN,AQI,13.66666667,38.7890368,2023,11
Grand Portage Band,Cook,MN,AQI,20.59259259,38.7890368,2023,12
Grand Portage Band,Cook,MN,AQI,39.38709677,35.8479293,2024,7
Grand Portage Band,Cook,MN,AQI,42.77419355,35.8479293,2024,8
Grand Portage Band,Cook,MN,AQI,28.0,35.8479293,2024,9
Grand Portage Band,Cook,MN,AQI,20.32258065,35.8479293,2024,10
Grand Portage Band,Cook,MN,AQI,14.09090909,35.8479293,2024,11
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,30.12903226,32.78924889,2020,1
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,24.44827586,32.78924889,2020,2
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,34.76923077,32.78924889,2020,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,32.03225806,32.78924889,2020,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,36.96153846,32.78924889,2020,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,26.0,32.78924889,2020,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,35.74193548,32.78924889,2020,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,16.46428571,32.78924889,2020,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,38.96666667,32.78924889,2020,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,22.26666667,32.78924889,2020,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,34.45833333,32.78924889,2020,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,19.33333333,32.78924889,2020,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.13043478,32.78924889,2020,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,23.22580645,32.78924889,2020,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,25.12,32.78924889,2020,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,16.46666667,32.78924889,2020,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,26.17241379,32.78924889,2020,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,13.25806452,32.78924889,2020,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,25.0,32.78924889,2020,11
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,24.9,32.78924889,2020,11
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,26.58333333,32.78924889,2020,12
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,27.61290323,36.75502238,2021,1
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,25.96428571,36.75502238,2021,2
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,37.33333333,36.75502238,2021,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,23.22580645,36.75502238,2021,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,36.65517241,36.75502238,2021,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,18.23333333,36.75502238,2021,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,44.04761905,36.75502238,2021,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,20.57142857,36.75502238,2021,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,50.75,36.75502238,2021,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,27.56666667,36.75502238,2021,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,40.74193548,36.75502238,2021,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,73.4516129,36.75502238,2021,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,37.26666667,36.75502238,2021,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,45.34615385,36.75502238,2021,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,34.53333333,36.75502238,2021,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,21.43333333,36.75502238,2021,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,27.25925926,36.75502238,2021,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,20.76666667,36.75502238,2021,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,16.32,36.75502238,2021,11
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,25.74193548,36.75502238,2021,12
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,30.0,34.9382452,2022,1
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,31.57142857,34.9382452,2022,2
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,38.96774194,34.9382452,2022,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,24.16129032,34.9382452,2022,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,36.83333333,34.9382452,2022,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.35,34.9382452,2022,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,40.51724138,34.9382452,2022,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,20.86666667,34.9382452,2022,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,42.46428571,34.9382452,2022,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,35.7,34.9382452,2022,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,33.19354839,34.9382452,2022,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,30.22580645,34.9382452,2022,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.48387097,34.9382452,2022,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,26.06451613,34.9382452,2022,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.2,34.9382452,2022,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,27.21052632,34.9382452,2022,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.28571429,34.9382452,2022,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,34.83673469,34.9382452,2022,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,32.1,34.9382452,2022,11
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,31.14516129,34.9382452,2022,12
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,40.19354839,38.7890368,2023,1
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,16.41071429,38.7890368,2023,2
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.45454545,38.7890368,2023,3
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,20.45454545,38.7890368,2023,4
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,34.67741935,38.7890368,2023,5
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,61.86666667,38.7890368,2023,6
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,50.19354839,38.7890368,2023,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,50.87096774,38.7890368,2023,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,45.55,38.7890368,2023,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,24.77419355,38.7890368,2023,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,29.2,38.7890368,2023,11
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,33.64516129,38.7890368,2023,12
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,43.4516129,35.8479293,2024,7
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,40.70967742,35.8479293,2024,8
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,35.33333333,35.8479293,2024,9
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,31.03225806,35.8479293,2024,10
Brainerd Lakes Regional Airport,Crow Wing,MN,AQI,25.5,35.8479293,2024,11
Stanton Air Field,Goodhue,MN,AQI,36.375,32.78924889,2020,3
Stanton Air Field,Goodhue,MN,AQI,37.93103448,32.78924889,2020,4
Stanton Air Field,Goodhue,MN,AQI,38.87096774,32.78924889,2020,5
Stanton Air Field,Goodhue,MN,AQI,47.63333333,32.78924889,2020,6
Stanton Air Field,Goodhue,MN,AQI,38.66666667,32.78924889,2020,7
Stanton Air Field,Goodhue,MN,AQI,34.48275862,32.78924889,2020,8
Stanton Air Field,Goodhue,MN,AQI,28.46666667,32.78924889,2020,9
Stanton Air Field,Goodhue,MN,AQI,27.19354839,32.78924889,2020,10
Stanton Air Field,Goodhue,MN,AQI,28.0,32.78924889,2020,11
Stanton Air Field,Goodhue,MN,AQI,35.75,36.75502238,2021,3
Stanton Air Field,Goodhue,MN,AQI,37.86666667,36.75502238,2021,4
Stanton Air Field,Goodhue,MN,AQI,40.74193548,36.75502238,2021,5
Stanton Air Field,Goodhue,MN,AQI,55.76666667,36.75502238,2021,6
Stanton Air Field,Goodhue,MN,AQI,42.09677419,36.75502238,2021,7
Stanton Air Field,Goodhue,MN,AQI,39.67741935,36.75502238,2021,8
Stanton Air Field,Goodhue,MN,AQI,37.93333333,36.75502238,2021,9
Stanton Air Field,Goodhue,MN,AQI,28.76190476,36.75502238,2021,10
Stanton Air Field,Goodhue,MN,AQI,38.90322581,34.9382452,2022,3
Stanton Air Field,Goodhue,MN,AQI,37.36666667,34.9382452,2022,4
Stanton Air Field,Goodhue,MN,AQI,42.61290323,34.9382452,2022,5
Stanton Air Field,Goodhue,MN,AQI,46.5862069,34.9382452,2022,6
Stanton Air Field,Goodhue,MN,AQI,37.9,34.9382452,2022,7
Stanton Air Field,Goodhue,MN,AQI,33.92307692,34.9382452,2022,8
Stanton Air Field,Goodhue,MN,AQI,29.1,34.9382452,2022,9
Stanton Air Field,Goodhue,MN,AQI,32.03448276,34.9382452,2022,10
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,40.03225806,41.52610287,2023,3
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,44.7,41.52610287,2023,4
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,42.0,41.52610287,2023,5
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,46.93333333,41.52610287,2023,6
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,49.09677419,41.52610287,2023,7
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,34.87096774,41.52610287,2023,8
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,34.88888889,41.52610287,2023,9
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,26.51851852,41.52610287,2023,10
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,35.0,38.88350821,2024,2
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,42.93548387,38.88350821,2024,7
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,41.51612903,38.88350821,2024,8
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,40.51724138,38.88350821,2024,9
RURAL THUMB AREA OZONE SITE,Huron,MN,AQI,34.4516129,38.88350821,2024,10
LANSING / FILLEY STREET,Ingham,MN,AQI,23.80645161,41.52610287,2023,1
LANSING / FILLEY STREET,Ingham,MN,AQI,34.0,41.52610287,2023,2
LANSING / FILLEY STREET,Ingham,MN,AQI,39.03571429,41.52610287,2023,3
LANSING / FILLEY STREET,Ingham,MN,AQI,46.48275862,41.52610287,2023,4
LANSING / FILLEY STREET,Ingham,MN,AQI,51.25806452,41.52610287,2023,5
LANSING / FILLEY STREET,Ingham,MN,AQI,60.2962963,41.52610287,2023,6
LANSING / FILLEY STREET,Ingham,MN,AQI,46.76666667,41.52610287,2023,7
LANSING / FILLEY STREET,Ingham,MN,AQI,39.41666667,41.52610287,2023,8
LANSING / FILLEY STREET,Ingham,MN,AQI,34.63333333,41.52610287,2023,9
LANSING / FILLEY STREET,Ingham,MN,AQI,30.65,41.52610287,2023,10
LANSING / FILLEY STREET,Ingham,MN,AQI,25.77272727,41.52610287,2023,11
LANSING / FILLEY STREET,Ingham,MN,AQI,20.5,41.52610287,2023,12
LANSING / FILLEY STREET,Ingham,MN,AQI,23.2,38.88350821,2024,1
LANSING / FILLEY STREET,Ingham,MN,AQI,28.79310345,38.88350821,2024,2
LANSING / FILLEY STREET,Ingham,MN,AQI,32.70967742,38.88350821,2024,3
LANSING / FILLEY STREET,Ingham,MN,AQI,38.68965517,38.88350821,2024,4
LANSING / FILLEY STREET,Ingham,MN,AQI,44.14285714,38.88350821,2024,5
LANSING / FILLEY STREET,Ingham,MN,AQI,43.5,38.88350821,2024,6
LANSING / FILLEY STREET,Ingham,MN,AQI,39.20689655,38.88350821,2024,7
LANSING / FILLEY STREET,Ingham,MN,AQI,34.12903226,38.88350821,2024,8
LANSING / FILLEY STREET,Ingham,MN,AQI,36.3,38.88350821,2024,9
LANSING / FILLEY STREET,Ingham,MN,AQI,33.96774194,38.88350821,2024,10
LANSING / FILLEY STREET,Ingham,MN,AQI,26.09090909,38.88350821,2024,11
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,38.90322581,41.52610287,2023,3
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,45.53333333,41.52610287,2023,4
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,53.80645161,41.52610287,2023,5
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,57.91304348,41.52610287,2023,6
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,52.89285714,41.52610287,2023,7
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,40.85185185,41.52610287,2023,8
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,33.84615385,41.52610287,2023,9
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,28.31818182,41.52610287,2023,10
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,33.5,38.88350821,2024,2
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,44.75,38.88350821,2024,7
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,37.8,38.88350821,2024,8
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,40.17241379,38.88350821,2024,9
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,35.51612903,38.88350821,2024,10
KALAMAZOO FAIRGROUNDS,Kalamazoo,MN,AQI,31.0,38.88350821,2024,11
GR-MONROE,Kent,MN,AQI,23.92857143,41.52610287,2023,1
GR-MONROE,Kent,MN,AQI,28.72413793,41.52610287,2023,11
GR-MONROE,Kent,MN,AQI,21.4,41.52610287,2023,12
GR-MONROE,Kent,MN,AQI,29.81818182,38.88350821,2024,11
Boundary Waters,Lake,MN,AQI,31.80952381,32.78924889,2020,1
Boundary Waters,Lake,MN,AQI,27.10810811,32.78924889,2020,2
Boundary Waters,Lake,MN,AQI,37.89285714,32.78924889,2020,3
Boundary Waters,Lake,MN,AQI,29.225,32.78924889,2020,3
Boundary Waters,Lake,MN,AQI,38.07407407,32.78924889,2020,4
Boundary Waters,Lake,MN,AQI,23.8974359,32.78924889,2020,4
Boundary Waters,Lake,MN,AQI,38.12903226,32.78924889,2020,5
Boundary Waters,Lake,MN,AQI,22.7,32.78924889,2020,5
Boundary Waters,Lake,MN,AQI,35.9,32.78924889,2020,6
Boundary Waters,Lake,MN,AQI,32.9,32.78924889,2020,6
Boundary Waters,Lake,MN,AQI,29.4,32.78924889,2020,7
Boundary Waters,Lake,MN,AQI,31.89189189,32.78924889,2020,7
Boundary Waters,Lake,MN,AQI,26.73333333,32.78924889,2020,8
Boundary Waters,Lake,MN,AQI,25.02564103,32.78924889,2020,8
Boundary Waters,Lake,MN,AQI,26.27586207,32.78924889,2020,9
Boundary Waters,Lake,MN,AQI,20.95,32.78924889,2020,9
Boundary Waters,Lake,MN,AQI,27.35483871,32.78924889,2020,10
Boundary Waters,Lake,MN,AQI,21.63414634,32.78924889,2020,10
Boundary Waters,Lake,MN,AQI,28.0,32.78924889,2020,11
Boundary Waters,Lake,MN,AQI,25.375,32.78924889,2020,11
Boundary Waters,Lake,MN,AQI,18.48780488,32.78924889,2020,12
Boundary Waters,Lake,MN,AQI,14.92105263,36.75502238,2021,1
Boundary Waters,Lake,MN,AQI,13.37837838,36.75502238,2021,2
Boundary Waters,Lake,MN,AQI,38.12,36.75502238,2021,3
Boundary Waters,Lake,MN,AQI,8.634146341,36.75502238,2021,3
Boundary Waters,Lake,MN,AQI,35.43333333,36.75502238,2021,4
Boundary Waters,Lake,MN,AQI,11.12820513,36.75502238,2021,4
Boundary Waters,Lake,MN,AQI,39.22580645,36.75502238,2021,5
Boundary Waters,Lake,MN,AQI,12.025,36.75502238,2021,5
Boundary Waters,Lake,MN,AQI,34.2,36.75502238,2021,6
Boundary Waters,Lake,MN,AQI,21.2972973,36.75502238,2021,6
Boundary Waters,Lake,MN,AQI,37.53333333,36.75502238,2021,7
Boundary Waters,Lake,MN,AQI,55.6,36.75502238,2021,7
Boundary Waters,Lake,MN,AQI,34.65517241,36.75502238,2021,8
Boundary Waters,Lake,MN,AQI,48.0,36.75502238,2021,8
Boundary Waters,Lake,MN,AQI,31.13333333,36.75502238,2021,9
Boundary Waters,Lake,MN,AQI,14.3,36.75502238,2021,9
Boundary Waters,Lake,MN,AQI,24.73333333,36.75502238,2021,10
Boundary Waters,Lake,MN,AQI,17.77777778,36.75502238,2021,10
Boundary Waters,Lake,MN,AQI,20.6,36.75502238,2021,11
Boundary Waters,Lake,MN,AQI,24.36585366,36.75502238,2021,12
Boundary Waters,Lake,MN,AQI,27.24390244,34.9382452,2022,1
Boundary Waters,Lake,MN,AQI,25.57142857,34.9382452,2022,2
Boundary Waters,Lake,MN,AQI,39.96551724,34.9382452,2022,3
Boundary Waters,Lake,MN,AQI,17.48780488,34.9382452,2022,3
Boundary Waters,Lake,MN,AQI,38.4137931,34.9382452,2022,4
Boundary Waters,Lake,MN,AQI,15.31428571,34.9382452,2022,4
Boundary Waters,Lake,MN,AQI,39.37931034,34.9382452,2022,5
Boundary Waters,Lake,MN,AQI,19.325,34.9382452,2022,5
Boundary Waters,Lake,MN,AQI,36.64285714,34.9382452,2022,6
Boundary Waters,Lake,MN,AQI,31.39473684,34.9382452,2022,6
Boundary Waters,Lake,MN,AQI,28.66666667,34.9382452,2022,7
Boundary Waters,Lake,MN,AQI,19.82142857,34.9382452,2022,7
Boundary Waters,Lake,MN,AQI,26.81818182,34.9382452,2022,8
Boundary Waters,Lake,MN,AQI,15.2,34.9382452,2022,8
Boundary Waters,Lake,MN,AQI,26.13333333,34.9382452,2022,9
Boundary Waters,Lake,MN,AQI,15.23076923,34.9382452,2022,9
Boundary Waters,Lake,MN,AQI,29.17241379,34.9382452,2022,10
Boundary Waters,Lake,MN,AQI,22.32258065,34.9382452,2022,10
Boundary Waters,Lake,MN,AQI,19.9,34.9382452,2022,11
Boundary Waters,Lake,MN,AQI,17.0,34.9382452,2022,12
Boundary Waters,Lake,MN,AQI,20.85915493,38.7890368,2023,1
Boundary Waters,Lake,MN,AQI,17.75384615,38.7890368,2023,2
Boundary Waters,Lake,MN,AQI,16.09589041,38.7890368,2023,3
Boundary Waters,Lake,MN,AQI,16.75714286,38.7890368,2023,4
Boundary Waters,Lake,MN,AQI,26.58333333,38.7890368,2023,5
Boundary Waters,Lake,MN,AQI,64.44285714,38.7890368,2023,6
Boundary Waters,Lake,MN,AQI,41.05633803,38.7890368,2023,7
Boundary Waters,Lake,MN,AQI,44.01369863,38.7890368,2023,8
Boundary Waters,Lake,MN,AQI,40.94285714,38.7890368,2023,9
Boundary Waters,Lake,MN,AQI,15.19512195,38.7890368,2023,10
Boundary Waters,Lake,MN,AQI,14.35,38.7890368,2023,11
Boundary Waters,Lake,MN,AQI,21.02564103,38.7890368,2023,12
Boundary Waters,Lake,MN,AQI,14.27272727,35.8479293,2024,1
Boundary Waters,Lake,MN,AQI,13.11111111,35.8479293,2024,2
Boundary Waters,Lake,MN,AQI,41.41935484,35.8479293,2024,7
Boundary Waters,Lake,MN,AQI,44.12903226,35.8479293,2024,8
Boundary Waters,Lake,MN,AQI,28.36666667,35.8479293,2024,9
Boundary Waters,Lake,MN,AQI,21.4516129,35.8479293,2024,10
Boundary Waters,Lake,MN,AQI,13.66666667,35.8479293,2024,11
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,39.35483871,41.52610287,2023,3
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,46.2,41.52610287,2023,4
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,53.72413793,41.52610287,2023,5
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,62.23333333,41.52610287,2023,6
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,46.74193548,41.52610287,2023,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,36.87096774,41.52610287,2023,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,34.10344828,41.52610287,2023,9
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,29.4,41.52610287,2023,10
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,33.0,38.88350821,2024,2
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,45.03225806,38.88350821,2024,7
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,41.19354839,38.88350821,2024,8
"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",Lenawee,MN,AQI,37.57692308,38.88350821,2024,9
